audio_id,label,src_path,dst_path,duration_sec,sample_rate,snr_db,noise_source,codec,bandpass_hz,ts
anger_00295,anger,data/synthetic/audio/anger/anger_00295.wav,data/synthetic/audio_phone/anger/anger_00295.wav,5.85,16000,18.75,synthetic,mu_law_8k,300-3400,1778143771.7768652
anger_00293,anger,data/synthetic/audio/anger/anger_00293.wav,data/synthetic/audio_phone/anger/anger_00293.wav,9.6,16000,22.59,synthetic,mu_law_8k,300-3400,1778143771.7798572
anger_00296,anger,data/synthetic/audio/anger/anger_00296.wav,data/synthetic/audio_phone/anger/anger_00296.wav,7.8,16000,19.4,synthetic,mu_law_8k,300-3400,1778143771.7938197
anger_00297,anger,data/synthetic/audio/anger/anger_00297.wav,data/synthetic/audio_phone/anger/anger_00297.wav,7.35,16000,16.78,synthetic,mu_law_8k,300-3400,1778143771.8047907
anger_00298,anger,data/synthetic/audio/anger/anger_00298.wav,data/synthetic/audio_phone/anger/anger_00298.wav,5.7,16000,24.48,synthetic,mu_law_8k,300-3400,1778143771.8077826
anger_00299,anger,data/synthetic/audio/anger/anger_00299.wav,data/synthetic/audio_phone/anger/anger_00299.wav,7.7,16000,15.35,synthetic,mu_law_8k,300-3400,1778143771.8162694
anger_00300,anger,data/synthetic/audio/anger/anger_00300.wav,data/synthetic/audio_phone/anger/anger_00300.wav,4.65,16000,21.46,synthetic,mu_law_8k,300-3400,1778143771.8232503
anger_00304,anger,data/synthetic/audio/anger/anger_00304.wav,data/synthetic/audio_phone/anger/anger_00304.wav,6.95,16000,21.47,synthetic,mu_law_8k,300-3400,1778143771.8431976
anger_00307,anger,data/synthetic/audio/anger/anger_00307.wav,data/synthetic/audio_phone/anger/anger_00307.wav,6.25,16000,21.08,synthetic,mu_law_8k,300-3400,1778143771.8451922
anger_00306,anger,data/synthetic/audio/anger/anger_00306.wav,data/synthetic/audio_phone/anger/anger_00306.wav,7.85,16000,17.26,synthetic,mu_law_8k,300-3400,1778143771.8531704
anger_00308,anger,data/synthetic/audio/anger/anger_00308.wav,data/synthetic/audio_phone/anger/anger_00308.wav,8.0,16000,23.65,synthetic,mu_law_8k,300-3400,1778143771.8641407
anger_00310,anger,data/synthetic/audio/anger/anger_00310.wav,data/synthetic/audio_phone/anger/anger_00310.wav,6.8,16000,21.79,synthetic,mu_law_8k,300-3400,1778143771.87611
anger_00313,anger,data/synthetic/audio/anger/anger_00313.wav,data/synthetic/audio_phone/anger/anger_00313.wav,6.6,16000,20.31,synthetic,mu_law_8k,300-3400,1778143771.8781052
anger_00317,anger,data/synthetic/audio/anger/anger_00317.wav,data/synthetic/audio_phone/anger/anger_00317.wav,8.0,16000,23.88,synthetic,mu_law_8k,300-3400,1778143771.8905787
anger_00322,anger,data/synthetic/audio/anger/anger_00322.wav,data/synthetic/audio_phone/anger/anger_00322.wav,5.75,16000,15.06,synthetic,mu_law_8k,300-3400,1778143771.9055388
anger_00318,anger,data/synthetic/audio/anger/anger_00318.wav,data/synthetic/audio_phone/anger/anger_00318.wav,9.15,16000,23.71,synthetic,mu_law_8k,300-3400,1778143771.9095278
anger_00325,anger,data/synthetic/audio/anger/anger_00325.wav,data/synthetic/audio_phone/anger/anger_00325.wav,8.45,16000,17.13,synthetic,mu_law_8k,300-3400,1778143771.9150224
anger_00327,anger,data/synthetic/audio/anger/anger_00327.wav,data/synthetic/audio_phone/anger/anger_00327.wav,8.05,16000,20.55,synthetic,mu_law_8k,300-3400,1778143771.9319766
anger_00329,anger,data/synthetic/audio/anger/anger_00329.wav,data/synthetic/audio_phone/anger/anger_00329.wav,6.7,16000,17.12,synthetic,mu_law_8k,300-3400,1778143771.9374702
anger_00337,anger,data/synthetic/audio/anger/anger_00337.wav,data/synthetic/audio_phone/anger/anger_00337.wav,6.55,16000,22.59,synthetic,mu_law_8k,300-3400,1778143771.9469552
anger_00338,anger,data/synthetic/audio/anger/anger_00338.wav,data/synthetic/audio_phone/anger/anger_00338.wav,6.85,16000,22.1,synthetic,mu_law_8k,300-3400,1778143771.9499457
anger_00343,anger,data/synthetic/audio/anger/anger_00343.wav,data/synthetic/audio_phone/anger/anger_00343.wav,9.15,16000,17.16,synthetic,mu_law_8k,300-3400,1778143771.9728842
anger_00352,anger,data/synthetic/audio/anger/anger_00352.wav,data/synthetic/audio_phone/anger/anger_00352.wav,7.85,16000,17.83,synthetic,mu_law_8k,300-3400,1778143771.9898388
anger_00348,anger,data/synthetic/audio/anger/anger_00348.wav,data/synthetic/audio_phone/anger/anger_00348.wav,9.7,16000,20.39,synthetic,mu_law_8k,300-3400,1778143771.9928303
anger_00347,anger,data/synthetic/audio/anger/anger_00347.wav,data/synthetic/audio_phone/anger/anger_00347.wav,12.05,16000,18.05,synthetic,mu_law_8k,300-3400,1778143772.001806
anger_00353,anger,data/synthetic/audio/anger/anger_00353.wav,data/synthetic/audio_phone/anger/anger_00353.wav,8.3,16000,24.35,synthetic,mu_law_8k,300-3400,1778143772.0227501
anger_00356,anger,data/synthetic/audio/anger/anger_00356.wav,data/synthetic/audio_phone/anger/anger_00356.wav,7.05,16000,21.3,synthetic,mu_law_8k,300-3400,1778143772.0257428
anger_00359,anger,data/synthetic/audio/anger/anger_00359.wav,data/synthetic/audio_phone/anger/anger_00359.wav,8.95,16000,23.62,synthetic,mu_law_8k,300-3400,1778143772.042697
anger_00360,anger,data/synthetic/audio/anger/anger_00360.wav,data/synthetic/audio_phone/anger/anger_00360.wav,9.7,16000,19.61,synthetic,mu_law_8k,300-3400,1778143772.048681
anger_00367,anger,data/synthetic/audio/anger/anger_00367.wav,data/synthetic/audio_phone/anger/anger_00367.wav,6.75,16000,17.23,synthetic,mu_law_8k,300-3400,1778143772.058655
anger_00365,anger,data/synthetic/audio/anger/anger_00365.wav,data/synthetic/audio_phone/anger/anger_00365.wav,7.25,16000,21.56,synthetic,mu_law_8k,300-3400,1778143772.0616467
anger_00368,anger,data/synthetic/audio/anger/anger_00368.wav,data/synthetic/audio_phone/anger/anger_00368.wav,6.95,16000,21.23,synthetic,mu_law_8k,300-3400,1778143772.0795982
anger_00373,anger,data/synthetic/audio/anger/anger_00373.wav,data/synthetic/audio_phone/anger/anger_00373.wav,6.95,16000,15.92,synthetic,mu_law_8k,300-3400,1778143772.0865798
anger_00375,anger,data/synthetic/audio/anger/anger_00375.wav,data/synthetic/audio_phone/anger/anger_00375.wav,5.95,16000,15.3,synthetic,mu_law_8k,300-3400,1778143772.0935614
anger_00374,anger,data/synthetic/audio/anger/anger_00374.wav,data/synthetic/audio_phone/anger/anger_00374.wav,6.85,16000,22.98,synthetic,mu_law_8k,300-3400,1778143772.0975506
anger_00377,anger,data/synthetic/audio/anger/anger_00377.wav,data/synthetic/audio_phone/anger/anger_00377.wav,7.55,16000,21.35,synthetic,mu_law_8k,300-3400,1778143772.1199985
anger_00380,anger,data/synthetic/audio/anger/anger_00380.wav,data/synthetic/audio_phone/anger/anger_00380.wav,5.2,16000,16.44,synthetic,mu_law_8k,300-3400,1778143772.1229901
anger_00379,anger,data/synthetic/audio/anger/anger_00379.wav,data/synthetic/audio_phone/anger/anger_00379.wav,8.95,16000,18.88,synthetic,mu_law_8k,300-3400,1778143772.1319656
anger_00381,anger,data/synthetic/audio/anger/anger_00381.wav,data/synthetic/audio_phone/anger/anger_00381.wav,8.55,16000,15.84,synthetic,mu_law_8k,300-3400,1778143772.1379507
anger_00385,anger,data/synthetic/audio/anger/anger_00385.wav,data/synthetic/audio_phone/anger/anger_00385.wav,7.1,16000,21.13,synthetic,mu_law_8k,300-3400,1778143772.156899
anger_00386,anger,data/synthetic/audio/anger/anger_00386.wav,data/synthetic/audio_phone/anger/anger_00386.wav,8.15,16000,19.7,synthetic,mu_law_8k,300-3400,1778143772.1698651
anger_00390,anger,data/synthetic/audio/anger/anger_00390.wav,data/synthetic/audio_phone/anger/anger_00390.wav,9.4,16000,15.35,synthetic,mu_law_8k,300-3400,1778143772.1768458
anger_00391,anger,data/synthetic/audio/anger/anger_00391.wav,data/synthetic/audio_phone/anger/anger_00391.wav,7.45,16000,17.49,synthetic,mu_law_8k,300-3400,1778143772.177843
anger_00395,anger,data/synthetic/audio/anger/anger_00395.wav,data/synthetic/audio_phone/anger/anger_00395.wav,7.45,16000,19.46,synthetic,mu_law_8k,300-3400,1778143772.1957946
anger_00396,anger,data/synthetic/audio/anger/anger_00396.wav,data/synthetic/audio_phone/anger/anger_00396.wav,5.65,16000,22.28,synthetic,mu_law_8k,300-3400,1778143772.2007823
anger_00398,anger,data/synthetic/audio/anger/anger_00398.wav,data/synthetic/audio_phone/anger/anger_00398.wav,6.45,16000,24.38,synthetic,mu_law_8k,300-3400,1778143772.207763
anger_00399,anger,data/synthetic/audio/anger/anger_00399.wav,data/synthetic/audio_phone/anger/anger_00399.wav,11.15,16000,21.71,synthetic,mu_law_8k,300-3400,1778143772.2371945
anger_00400,anger,data/synthetic/audio/anger/anger_00400.wav,data/synthetic/audio_phone/anger/anger_00400.wav,7.4,16000,17.59,synthetic,mu_law_8k,300-3400,1778143772.239188
anger_00401,anger,data/synthetic/audio/anger/anger_00401.wav,data/synthetic/audio_phone/anger/anger_00401.wav,8.4,16000,19.61,synthetic,mu_law_8k,300-3400,1778143772.239188
anger_00402,anger,data/synthetic/audio/anger/anger_00402.wav,data/synthetic/audio_phone/anger/anger_00402.wav,9.6,16000,16.44,synthetic,mu_law_8k,300-3400,1778143772.2541475
anger_00406,anger,data/synthetic/audio/anger/anger_00406.wav,data/synthetic/audio_phone/anger/anger_00406.wav,6.95,16000,21.37,synthetic,mu_law_8k,300-3400,1778143772.2760887
anger_00403,anger,data/synthetic/audio/anger/anger_00403.wav,data/synthetic/audio_phone/anger/anger_00403.wav,8.2,16000,15.31,synthetic,mu_law_8k,300-3400,1778143772.277087
anger_00405,anger,data/synthetic/audio/anger/anger_00405.wav,data/synthetic/audio_phone/anger/anger_00405.wav,7.6,16000,15.45,synthetic,mu_law_8k,300-3400,1778143772.2780833
anger_00409,anger,data/synthetic/audio/anger/anger_00409.wav,data/synthetic/audio_phone/anger/anger_00409.wav,8.55,16000,22.68,synthetic,mu_law_8k,300-3400,1778143772.2985413
anger_00414,anger,data/synthetic/audio/anger/anger_00414.wav,data/synthetic/audio_phone/anger/anger_00414.wav,5.55,16000,16.75,synthetic,mu_law_8k,300-3400,1778143772.3085139
anger_00410,anger,data/synthetic/audio/anger/anger_00410.wav,data/synthetic/audio_phone/anger/anger_00410.wav,6.65,16000,24.77,synthetic,mu_law_8k,300-3400,1778143772.312503
anger_00415,anger,data/synthetic/audio/anger/anger_00415.wav,data/synthetic/audio_phone/anger/anger_00415.wav,8.15,16000,15.86,synthetic,mu_law_8k,300-3400,1778143772.3354416
anger_00417,anger,data/synthetic/audio/anger/anger_00417.wav,data/synthetic/audio_phone/anger/anger_00417.wav,7.05,16000,22.09,synthetic,mu_law_8k,300-3400,1778143772.3444178
anger_00418,anger,data/synthetic/audio/anger/anger_00418.wav,data/synthetic/audio_phone/anger/anger_00418.wav,9.5,16000,18.84,synthetic,mu_law_8k,300-3400,1778143772.3618844
anger_00419,anger,data/synthetic/audio/anger/anger_00419.wav,data/synthetic/audio_phone/anger/anger_00419.wav,8.35,16000,21.84,synthetic,mu_law_8k,300-3400,1778143772.3688657
anger_00423,anger,data/synthetic/audio/anger/anger_00423.wav,data/synthetic/audio_phone/anger/anger_00423.wav,8.45,16000,19.79,synthetic,mu_law_8k,300-3400,1778143772.3858204
anger_00426,anger,data/synthetic/audio/anger/anger_00426.wav,data/synthetic/audio_phone/anger/anger_00426.wav,7.55,16000,22.13,synthetic,mu_law_8k,300-3400,1778143772.3957932
anger_00429,anger,data/synthetic/audio/anger/anger_00429.wav,data/synthetic/audio_phone/anger/anger_00429.wav,8.65,16000,23.97,synthetic,mu_law_8k,300-3400,1778143772.4157405
anger_00430,anger,data/synthetic/audio/anger/anger_00430.wav,data/synthetic/audio_phone/anger/anger_00430.wav,9.6,16000,20.98,synthetic,mu_law_8k,300-3400,1778143772.4197292
anger_00431,anger,data/synthetic/audio/anger/anger_00431.wav,data/synthetic/audio_phone/anger/anger_00431.wav,8.1,16000,18.83,synthetic,mu_law_8k,300-3400,1778143772.4277074
anger_00434,anger,data/synthetic/audio/anger/anger_00434.wav,data/synthetic/audio_phone/anger/anger_00434.wav,8.35,16000,15.07,synthetic,mu_law_8k,300-3400,1778143772.4506462
anger_00436,anger,data/synthetic/audio/anger/anger_00436.wav,data/synthetic/audio_phone/anger/anger_00436.wav,6.55,16000,22.33,synthetic,mu_law_8k,300-3400,1778143772.4591334
anger_00437,anger,data/synthetic/audio/anger/anger_00437.wav,data/synthetic/audio_phone/anger/anger_00437.wav,8.8,16000,15.95,synthetic,mu_law_8k,300-3400,1778143772.462126
anger_00442,anger,data/synthetic/audio/anger/anger_00442.wav,data/synthetic/audio_phone/anger/anger_00442.wav,9.1,16000,19.23,synthetic,mu_law_8k,300-3400,1778143772.4790816
anger_00444,anger,data/synthetic/audio/anger/anger_00444.wav,data/synthetic/audio_phone/anger/anger_00444.wav,5.5,16000,16.85,synthetic,mu_law_8k,300-3400,1778143772.4870577
anger_00445,anger,data/synthetic/audio/anger/anger_00445.wav,data/synthetic/audio_phone/anger/anger_00445.wav,7.7,16000,19.45,synthetic,mu_law_8k,300-3400,1778143772.5020177
anger_00446,anger,data/synthetic/audio/anger/anger_00446.wav,data/synthetic/audio_phone/anger/anger_00446.wav,8.0,16000,18.99,synthetic,mu_law_8k,300-3400,1778143772.5119915
anger_00448,anger,data/synthetic/audio/anger/anger_00448.wav,data/synthetic/audio_phone/anger/anger_00448.wav,10.2,16000,15.28,synthetic,mu_law_8k,300-3400,1778143772.5274596
anger_00449,anger,data/synthetic/audio/anger/anger_00449.wav,data/synthetic/audio_phone/anger/anger_00449.wav,7.7,16000,22.25,synthetic,mu_law_8k,300-3400,1778143772.5304515
anger_00451,anger,data/synthetic/audio/anger/anger_00451.wav,data/synthetic/audio_phone/anger/anger_00451.wav,9.75,16000,15.46,synthetic,mu_law_8k,300-3400,1778143772.5538936
anger_00452,anger,data/synthetic/audio/anger/anger_00452.wav,data/synthetic/audio_phone/anger/anger_00452.wav,7.05,16000,16.56,synthetic,mu_law_8k,300-3400,1778143772.554893
anger_00455,anger,data/synthetic/audio/anger/anger_00455.wav,data/synthetic/audio_phone/anger/anger_00455.wav,7.9,16000,15.41,synthetic,mu_law_8k,300-3400,1778143772.569853
anger_00454,anger,data/synthetic/audio/anger/anger_00454.wav,data/synthetic/audio_phone/anger/anger_00454.wav,9.4,16000,22.16,synthetic,mu_law_8k,300-3400,1778143772.5708504
anger_00456,anger,data/synthetic/audio/anger/anger_00456.wav,data/synthetic/audio_phone/anger/anger_00456.wav,7.15,16000,23.46,synthetic,mu_law_8k,300-3400,1778143772.5913024
anger_00458,anger,data/synthetic/audio/anger/anger_00458.wav,data/synthetic/audio_phone/anger/anger_00458.wav,9.35,16000,18.55,synthetic,mu_law_8k,300-3400,1778143772.5972877
anger_00462,anger,data/synthetic/audio/anger/anger_00462.wav,data/synthetic/audio_phone/anger/anger_00462.wav,7.1,16000,21.06,synthetic,mu_law_8k,300-3400,1778143772.6042683
anger_00459,anger,data/synthetic/audio/anger/anger_00459.wav,data/synthetic/audio_phone/anger/anger_00459.wav,6.9,16000,20.83,synthetic,mu_law_8k,300-3400,1778143772.6062624
anger_00465,anger,data/synthetic/audio/anger/anger_00465.wav,data/synthetic/audio_phone/anger/anger_00465.wav,6.75,16000,17.79,synthetic,mu_law_8k,300-3400,1778143772.6282039
anger_00464,anger,data/synthetic/audio/anger/anger_00464.wav,data/synthetic/audio_phone/anger/anger_00464.wav,9.35,16000,23.02,synthetic,mu_law_8k,300-3400,1778143772.6411693
anger_00467,anger,data/synthetic/audio/anger/anger_00467.wav,data/synthetic/audio_phone/anger/anger_00467.wav,6.95,16000,23.43,synthetic,mu_law_8k,300-3400,1778143772.6431637
anger_00468,anger,data/synthetic/audio/anger/anger_00468.wav,data/synthetic/audio_phone/anger/anger_00468.wav,9.05,16000,24.5,synthetic,mu_law_8k,300-3400,1778143772.650145
anger_00471,anger,data/synthetic/audio/anger/anger_00471.wav,data/synthetic/audio_phone/anger/anger_00471.wav,7.35,16000,21.23,synthetic,mu_law_8k,300-3400,1778143772.6636174
anger_00473,anger,data/synthetic/audio/anger/anger_00473.wav,data/synthetic/audio_phone/anger/anger_00473.wav,5.35,16000,24.06,synthetic,mu_law_8k,300-3400,1778143772.6735914
anger_00472,anger,data/synthetic/audio/anger/anger_00472.wav,data/synthetic/audio_phone/anger/anger_00472.wav,7.05,16000,16.49,synthetic,mu_law_8k,300-3400,1778143772.6745884
anger_00476,anger,data/synthetic/audio/anger/anger_00476.wav,data/synthetic/audio_phone/anger/anger_00476.wav,7.1,16000,20.44,synthetic,mu_law_8k,300-3400,1778143772.682567
anger_00479,anger,data/synthetic/audio/anger/anger_00479.wav,data/synthetic/audio_phone/anger/anger_00479.wav,6.15,16000,23.62,synthetic,mu_law_8k,300-3400,1778143772.695532
anger_00485,anger,data/synthetic/audio/anger/anger_00485.wav,data/synthetic/audio_phone/anger/anger_00485.wav,6.45,16000,17.26,synthetic,mu_law_8k,300-3400,1778143772.7035108
anger_00488,anger,data/synthetic/audio/anger/anger_00488.wav,data/synthetic/audio_phone/anger/anger_00488.wav,7.05,16000,16.37,synthetic,mu_law_8k,300-3400,1778143772.7114892
anger_00490,anger,data/synthetic/audio/anger/anger_00490.wav,data/synthetic/audio_phone/anger/anger_00490.wav,7.4,16000,19.28,synthetic,mu_law_8k,300-3400,1778143772.716476
anger_00491,anger,data/synthetic/audio/anger/anger_00491.wav,data/synthetic/audio_phone/anger/anger_00491.wav,7.1,16000,21.94,synthetic,mu_law_8k,300-3400,1778143772.7294412
anger_00495,anger,data/synthetic/audio/anger/anger_00495.wav,data/synthetic/audio_phone/anger/anger_00495.wav,7.95,16000,20.57,synthetic,mu_law_8k,300-3400,1778143772.7424073
anger_00497,anger,data/synthetic/audio/anger/anger_00497.wav,data/synthetic/audio_phone/anger/anger_00497.wav,8.8,16000,21.93,synthetic,mu_law_8k,300-3400,1778143772.7503855
anger_00500,anger,data/synthetic/audio/anger/anger_00500.wav,data/synthetic/audio_phone/anger/anger_00500.wav,7.7,16000,20.68,synthetic,mu_law_8k,300-3400,1778143772.7573671
anger_00506,anger,data/synthetic/audio/anger/anger_00506.wav,data/synthetic/audio_phone/anger/anger_00506.wav,8.35,16000,17.0,synthetic,mu_law_8k,300-3400,1778143772.7723274
anger_00509,anger,data/synthetic/audio/anger/anger_00509.wav,data/synthetic/audio_phone/anger/anger_00509.wav,5.75,16000,22.56,synthetic,mu_law_8k,300-3400,1778143772.774322
anger_00514,anger,data/synthetic/audio/anger/anger_00514.wav,data/synthetic/audio_phone/anger/anger_00514.wav,7.4,16000,19.7,synthetic,mu_law_8k,300-3400,1778143772.7822998
anger_00518,anger,data/synthetic/audio/anger/anger_00518.wav,data/synthetic/audio_phone/anger/anger_00518.wav,7.15,16000,21.13,synthetic,mu_law_8k,300-3400,1778143772.791784
anger_00521,anger,data/synthetic/audio/anger/anger_00521.wav,data/synthetic/audio_phone/anger/anger_00521.wav,8.3,16000,20.76,synthetic,mu_law_8k,300-3400,1778143772.8167174
anger_00519,anger,data/synthetic/audio/anger/anger_00519.wav,data/synthetic/audio_phone/anger/anger_00519.wav,8.95,16000,19.34,synthetic,mu_law_8k,300-3400,1778143772.8187122
anger_00522,anger,data/synthetic/audio/anger/anger_00522.wav,data/synthetic/audio_phone/anger/anger_00522.wav,9.4,16000,20.15,synthetic,mu_law_8k,300-3400,1778143772.8242054
anger_00523,anger,data/synthetic/audio/anger/anger_00523.wav,data/synthetic/audio_phone/anger/anger_00523.wav,6.65,16000,19.16,synthetic,mu_law_8k,300-3400,1778143772.8301895
anger_00525,anger,data/synthetic/audio/anger/anger_00525.wav,data/synthetic/audio_phone/anger/anger_00525.wav,7.3,16000,23.43,synthetic,mu_law_8k,300-3400,1778143772.8541267
anger_00539,anger,data/synthetic/audio/anger/anger_00539.wav,data/synthetic/audio_phone/anger/anger_00539.wav,6.65,16000,22.98,synthetic,mu_law_8k,300-3400,1778143772.856624
anger_00546,anger,data/synthetic/audio/anger/anger_00546.wav,data/synthetic/audio_phone/anger/anger_00546.wav,6.8,16000,15.26,synthetic,mu_law_8k,300-3400,1778143772.8616138
anger_00530,anger,data/synthetic/audio/anger/anger_00530.wav,data/synthetic/audio_phone/anger/anger_00530.wav,8.65,16000,24.84,synthetic,mu_law_8k,300-3400,1778143772.8646047
